ref	pos	strand	convertedBaseCount_unfiltered_uniq	unconvertedBaseCount_unfiltered_uniq	convertedBaseCount_unfiltered_multi	unconvertedBaseCount_unfiltered_multi	convertedBaseCount_filtered_uniq	unconvertedBaseCount_filtered_uniq	convertedBaseCount_filtered_multi	unconvertedBaseCount_filtered_multi	u	d	ur	pval	passed
chr4	26861291	+	9	1	0	0	9	1	0	0	1	10	0.1	0.03203639302824767	false
chr4	39044875	+	66	2	3	0	66	2	3	0	2	68	0.029411764705882353	0.020888037003418614	false
chr4	39045012	+	56	1	1	0	56	1	1	0	1	57	0.017543859649122806	0.1693913174893159	false
chr4	39062637	+	40	2	0	0	40	2	0	0	2	42	0.047619047619047616	0.008346248438720916	false
chr4	39125574	+	57	0	1	0	57	0	1	0	0	57	0.0	1.0	false
chr4	39778571	+	54	3	1	0	54	0	1	0	0	54	0.0	1.0	false
chr4	39977699	-	131	3	0	0	131	3	0	0	3	134	0.022388059701492536	0.00981684257267035	false
chr4	41990604	+	52	1	0	0	52	0	0	0	0	52	0.0	1.0	false
chr4	48341850	+	37	0	0	0	37	0	0	0	0	37	0.0	1.0	false
chr4	51913686	+	39	2	0	0	39	2	0	0	2	41	0.04878048780487805	0.00796588734520258	false
chr4	55346522	+	61	2	0	0	61	2	0	0	2	63	0.031746031746031744	0.018099872759299012	false
chr4	56401348	-	42	0	6	0	42	0	6	0	0	42	0.0	1.0	false
chr4	56460911	+	160	3	26	0	158	3	26	0	3	161	0.018633540372670808	0.01602725733659464	false
chr4	56977498	-	92	2	2	0	92	2	2	0	2	94	0.02127659574468085	0.03792785677741431	false
chr4	57033261	-	2529	270	10	0	2526	266	10	0	266	2792	0.09527220630372493	2.9592659937638606e-286	true
chr4	57110105	-	527	47	5	1	526	44	5	1	44	570	0.07719298245614035	7.844628765845252e-45	true
chr4	70839804	-	153	8	5	0	153	7	5	0	7	160	0.04375	1.1585949892506745e-6	true
chr4	74160083	+	67	4	0	0	67	4	0	0	4	71	0.056338028169014086	0.00009119263880730632	true
chr4	75642790	-	94	5	2	0	94	2	2	0	2	96	0.020833333333333332	0.03940090402054748	false
chr4	75645339	-	57	1	0	0	57	0	0	0	0	57	0.0	1.0	false
chr4	75936208	-	22	37	1	0	22	37	1	0	37	59	0.6271186440677966	7.341567390521326e-77	true
chr4	75940909	-	42	1	1	0	42	1	1	0	1	43	0.023255813953488372	0.13065166707258138	false
chr4	75940979	-	25	3	1	0	25	3	1	0	3	28	0.10714285714285714	0.00010589041258575131	true
chr4	76158844	-	50	0	0	0	50	0	0	0	0	50	0.0	1.0	false
chr4	77075623	-	42	1	1	0	42	1	1	0	1	43	0.023255813953488372	0.13065166707258138	false
chr4	82429811	-	73	1	1	0	73	1	1	0	1	74	0.013513513513513514	0.2141189508913753	false
chr4	83459759	+	101	2	12	0	101	2	12	0	2	103	0.019417475728155338	0.04472296571858981	false
chr4	88457366	+	67	2	0	0	67	2	0	0	2	69	0.028985507246376812	0.021465787759085937	false
chr4	102827687	-	92	2	0	0	92	1	0	0	1	93	0.010752688172043012	0.26126449630158355	false
chr4	103185812	-	44	2	3	0	44	2	3	0	2	46	0.043478260869565216	0.00994723791489926	false
chr4	109729914	-	57	0	0	0	57	0	0	0	0	57	0.0	1.0	false
chr4	112657274	+	24	5	0	0	24	3	0	0	3	27	0.1111111111111111	0.00009477517218513459	true
chr4	118685583	+	34	0	0	0	34	0	0	0	0	34	0.0	1.0	false
chr4	119499812	+	13	0	3	0	13	0	3	0	0	13	0.0	1.0	false
chr4	122894503	+	31	1	0	0	31	1	0	0	1	32	0.03125	0.09894999480358728	false
chr4	128863464	+	44	2	0	0	44	1	0	0	1	45	0.022222222222222223	0.13629460671693217	false
chr4	135046520	+	7	2	1	0	7	2	1	0	2	9	0.2222222222222222	0.0003747041117578566	false
chr4	145180481	-	19	4	0	0	18	4	0	0	4	22	0.18181818181818182	7.795232508086526e-7	true
chr4	145557815	+	39	2	5	0	39	2	5	0	2	41	0.04878048780487805	0.00796588734520258	false
chr4	147637515	+	51	3	0	0	51	2	0	0	2	53	0.03773584905660377	0.013046707164285026	false
chr4	150915673	-	47	2	0	0	46	2	0	0	2	48	0.041666666666666664	0.010794681151632908	false
chr4	151708003	-	62	3	0	0	62	0	0	0	0	62	0.0	1.0	false
chr4	151716109	-	48	0	0	0	48	0	0	0	0	48	0.0	1.0	false
chr4	163515405	+	81	2	3	0	81	2	3	0	2	83	0.024096385542168676	0.030224370240241022	false
chr4	165548438	-	42	0	3	0	42	0	3	0	0	42	0.0	1.0	false
chr4	169010034	-	41	1	7	0	41	1	7	0	1	42	0.023809523809523808	0.12781638690816416	false
chr4	169687695	+	57	5	9	0	57	4	9	0	4	61	0.06557377049180328	0.000050261867815235016	true
chr4	182681984	+	40	1	0	0	40	0	0	0	0	40	0.0	1.0	false
chr4	182890799	-	114	2	0	0	114	1	0	0	1	115	0.008695652173913044	0.31233196718142964	false
chr4	182891102	-	51	1	0	0	51	1	0	0	1	52	0.019230769230769232	0.15575800392997133	false
chr4	183260988	+	57	0	0	0	57	0	0	0	0	57	0.0	1.0	false
chr4	183444926	+	97	2	1	0	97	2	1	0	2	99	0.020202020202020204	0.04165051591205222	false
chr4	185210126	+	57	1	5	0	57	1	5	0	1	58	0.017241379310344827	0.17209144655223982	false
chr4	185504566	-	34	0	0	0	34	0	0	0	0	34	0.0	1.0	false
chr5	216729	-	74	2	12	0	74	2	12	0	2	76	0.02631578947368421	0.02569185496310461	false
chr5	436370	+	107	3	1	0	107	3	1	0	3	110	0.02727272727272727	0.005722953060440354	false
chr5	473547	+	12	2	1	0	12	2	1	0	2	14	0.14285714285714285	0.000936974553267903	true
chr5	635460	+	49	2	1	0	49	2	1	0	2	51	0.0392156862745098	0.012123295944841557	false
chr5	1523861	-	239	5	1	0	239	5	1	0	5	244	0.020491803278688523	0.0013211521627968243	false
chr5	1633889	-	31	3	1	0	31	3	1	0	3	34	0.08823529411764706	0.00019062165190891707	true
chr5	10250404	+	2480	65	198	4	2479	64	198	4	64	2543	0.025167125442390876	6.46837631869516e-35	true
chr5	14488063	+	42	0	0	0	42	0	0	0	0	42	0.0	1.0	false
chr5	14611027	+	45	1	1	0	45	1	1	0	1	46	0.021739130434782608	0.13910232602364403	false
chr5	14640122	-	6	1	0	0	6	1	0	0	1	7	0.14285714285714285	0.02253476401143679	false
chr5	14712943	-	44	1	1	0	44	1	1	0	1	45	0.022222222222222223	0.13629460671693217	false
chr5	16710941	-	230	11	0	0	230	11	0	0	11	241	0.04564315352697095	6.838388823431975e-10	true
chr5	17276750	+	381	23	6	1	377	16	4	0	16	393	0.04071246819338423	5.577273563810767e-13	true
chr5	17353996	-	4	5	1	3	3	5	1	2	5	8	0.625	2.0164817843794115e-11	false
chr5	34807823	+	62	2	2	0	62	2	2	0	2	64	0.03125	0.018643927556850216	false
chr5	34913978	-	46	2	7	0	46	2	7	0	2	48	0.041666666666666664	0.010794681151632908	false
chr5	34958033	+	11	2	0	0	11	2	0	0	2	13	0.15384615384615385	0.0008048601093648716	true
chr5	36876003	-	58	2	0	0	58	2	0	0	2	60	0.03333333333333333	0.016509249024049533	false
chr5	38934664	+	42	0	1	0	42	0	1	0	0	42	0.0	1.0	false
chr5	38981883	-	39	2	0	0	39	2	0	0	2	41	0.04878048780487805	0.00796588734520258	false
chr5	43496274	-	12	4	1	1	12	4	1	1	4	16	0.25	1.9699755737473916e-7	true
chr5	44819986	+	33	3	2	0	33	3	2	0	3	36	0.08333333333333333	0.00022634429866886933	true
chr5	50441179	-	13	3	1	0	13	3	1	0	3	16	0.1875	0.000018637338037078795	true
chr5	62366427	+	44	3	0	0	44	3	0	0	3	47	0.06382978723404255	0.0005004950342591129	true
chr5	62591583	+	45	5	0	0	45	3	0	0	3	48	0.0625	0.0005325692093747398	true
chr5	69197106	+	48	1	0	0	48	1	0	0	1	49	0.02040816326530612	0.147470838803831	false
chr5	71657733	+	47	2	6	0	47	0	6	0	0	47	0.0	1.0	false
chr5	72358691	+	39	1	0	0	39	1	0	0	1	40	0.025	0.12211805559549163	false
chr5	72855779	+	41	1	0	0	41	0	0	0	0	41	0.0	1.0	false
chr5	73447077	-	18	2	5	0	18	2	5	0	2	20	0.1	0.001931118978142548	false
chr5	74685443	+	248	33	0	0	247	32	0	0	32	279	0.11469534050179211	1.2059430748010233e-38	true
chr5	75599112	+	14	1	1	0	14	1	1	0	1	15	0.06666666666666667	0.047667635526619505	false
chr5	82276066	-	444	65	65	6	444	26	65	4	26	470	0.05531914893617021	1.865304117961759e-23	true
chr5	87157476	-	19	2	7	1	19	2	7	1	2	21	0.09523809523809523	0.0021297917105843533	false
chr5	88195821	-	31	1	1	0	31	1	1	0	1	32	0.03125	0.09894999480358728	false
chr5	88436412	+	29	0	1	0	29	0	1	0	0	29	0.0	1.0	false
chr5	93594009	+	64	5	0	0	64	1	0	0	1	65	0.015384615384615385	0.19074817042723513	false
chr5	93682596	-	12	2	0	0	12	2	0	0	2	14	0.14285714285714285	0.000936974553267903	true
chr5	95731323	+	48	0	1	0	48	0	1	0	0	48	0.0	1.0	false
chr5	95755417	+	31	3	0	1	31	2	0	1	2	33	0.06060606060606061	0.0052182009552694565	false
chr5	95794873	+	103	34	17	4	103	34	17	4	34	137	0.24817518248175183	3.1643889210445254e-53	true
chr5	95814158	-	27	2	4	0	27	1	4	0	1	28	0.03571428571428571	0.08713767865261018	false
chr5	96936104	+	18	1	1	0	18	1	1	0	1	19	0.05263157894736842	0.059990688748230374	false
chr5	98774099	+	39	2	0	0	39	2	0	0	2	41	0.04878048780487805	0.00796588734520258	false
chr5	98856491	-	58	1	0	0	58	1	0	0	1	59	0.01694915254237288	0.17478279807995376	false
chr5	98896422	-	24	1	0	0	24	1	0	0	1	25	0.04	0.07817692944840914	false
chr5	102755299	+	31	2	1	0	31	2	1	0	2	33	0.06060606060606061	0.0052182009552694565	false
chr5	102866172	+	137	11	1	0	137	11	1	0	11	148	0.07432432432432433	3.638606037727571e-12	true
chr5	103025223	+	127	8	0	0	127	8	0	0	8	135	0.05925925925925926	1.9143764430386996e-8	true
chr5	108785255	+	111	3	16	0	104	2	16	0	2	106	0.018867924528301886	0.047080571450363595	false
chr5	123036555	-	101	3	0	0	101	3	0	0	3	104	0.028846153846153848	0.004898898477015695	false
chr5	126625464	+	31	1	5	0	31	1	5	0	1	32	0.03125	0.09894999480358728	false
chr5	126625946	+	55	2	10	0	55	2	10	0	2	57	0.03508771929824561	0.014982009660832046	false
chr5	127179868	-	7	5	1	0	7	5	1	0	5	12	0.4166666666666667	2.821114612806106e-10	true
chr5	128357356	-	52	0	0	0	52	0	0	0	0	52	0.0	1.0	false
chr5	132694154	-	27	0	4	0	27	0	4	0	0	27	0.0	1.0	false
chr5	133971918	-	22	4	5	1	22	0	5	0	0	22	0.0	1.0	false
chr5	134632739	-	228	5	7	1	228	5	7	1	5	233	0.02145922746781116	0.0010780561499155862	false
chr5	134856301	+	38	0	1	0	38	0	1	0	0	38	0.0	1.0	false
chr5	134874517	+	39	1	1	0	39	1	1	0	1	40	0.025	0.12211805559549163	false
chr5	135343361	-	1292	168	0	0	1287	163	0	0	163	1450	0.11241379310344828	3.429951290959786e-188	true
chr5	137949020	-	18	1	0	0	18	1	0	0	1	19	0.05263157894736842	0.059990688748230374	false
chr5	138169336	-	50	1	0	0	50	1	0	0	1	51	0.0196078431372549	0.15300460521191664	false
chr5	138285696	-	57	0	0	0	57	0	0	0	0	57	0.0	1.0	false
chr5	138392240	+	36	2	0	0	36	2	0	0	2	38	0.05263157894736842	0.006873432115431928	false
chr5	138446021	+	4	2	0	0	4	2	0	0	2	6	0.3333333333333333	0.00015714480604214634	false
chr5	138555086	-	42	0	0	0	42	0	0	0	0	42	0.0	1.0	false
chr5	138946990	-	40	3	2	0	40	2	2	0	2	42	0.047619047619047616	0.008346248438720916	false
chr5	139280332	+	51	0	0	0	51	0	0	0	0	51	0.0	1.0	false
chr5	139648763	+	42	2	2	0	42	2	2	0	2	44	0.045454545454545456	0.009130945936852252	false
chr5	140115366	+	30	2	0	0	30	2	0	0	2	32	0.0625	0.004912505429313275	false
chr5	140672344	+	24	0	0	0	24	0	0	0	0	24	0.0	1.0	false
chr5	140677060	-	269	33	8	0	269	33	8	0	33	302	0.10927152317880795	4.3651566481581875e-39	true
chr5	141516641	-	159	3	0	0	159	3	0	0	3	162	0.018518518518518517	0.016290913906774146	false
chr5	142137830	+	358	13	1	0	358	12	1	0	12	370	0.032432432432432434	5.469841648850024e-9	true
chr5	142875121	+	32	1	1	0	32	1	1	0	1	33	0.030303030303030304	0.10187911336134721	false
chr5	143400479	-	40	1	0	0	40	1	0	0	1	41	0.024390243902439025	0.12497185980174884	false
chr5	146701074	-	33	3	1	0	33	3	1	0	3	36	0.08333333333333333	0.00022634429866886933	true
chr5	149983618	+	33	1	1	0	33	1	1	0	1	34	0.029411764705882353	0.10479870998860835	false
chr5	150115456	-	113	5	1	0	113	5	1	0	5	118	0.0423728813559322	0.00004681166442065209	true
chr5	150115462	-	112	1	1	0	112	1	1	0	1	113	0.008849557522123894	0.30783915141957086	false
chr5	150125482	-	97	40	0	0	97	40	0	0	40	137	0.291970802919708	1.415854341285241e-65	true
chr5	150138438	-	44	1	0	0	44	1	0	0	1	45	0.022222222222222223	0.13629460671693217	false
chr5	150485887	+	56	1	0	0	56	1	0	0	1	57	0.017543859649122806	0.1693913174893159	false
chr5	150692923	-	32	1	2	0	32	1	2	0	1	33	0.030303030303030304	0.10187911336134721	false
chr5	151122946	-	508	31	2	0	508	31	2	0	31	539	0.0575139146567718	3.6191093681645883e-28	true
chr5	151746359	-	374	7	0	0	374	5	0	0	5	379	0.013192612137203167	0.008485493240549036	false
chr5	154446160	+	96	3	2	0	96	3	2	0	3	99	0.030303030303030304	0.004270457837908281	false
chr5	155017207	+	40	2	8	0	40	2	8	0	2	42	0.047619047619047616	0.008346248438720916	false
chr5	157389257	+	28	1	2	0	28	1	2	0	1	29	0.034482758620689655	0.09010519649370445	false
chr5	160119189	-	26	1	0	0	26	1	0	0	1	27	0.037037037037037035	0.08416048259145871	false
chr5	160427856	+	134	9	0	0	134	8	0	0	8	142	0.056338028169014086	2.8412994897350346e-8	true
chr5	168555540	-	40	1	4	0	40	1	4	0	1	41	0.024390243902439025	0.12497185980174884	false
chr5	168579351	-	127	5	0	0	127	5	0	0	5	132	0.03787878787878788	0.00007970373346435749	true
chr5	169601805	+	29	0	0	0	29	0	0	0	0	29	0.0	1.0	false
chr5	171406725	+	17	1	2	0	17	1	2	0	1	18	0.05555555555555555	0.05692495588418388	false
chr5	171861702	-	53	1	0	0	52	1	0	0	1	53	0.018867924528301886	0.15850245194469606	false
chr5	171910755	-	68	1	13	0	68	1	13	0	1	69	0.014492753623188406	0.2012197806943352	false
chr5	172338142	-	22	0	0	0	22	0	0	0	0	22	0.0	1.0	false
chr5	172338557	-	56	0	0	0	56	0	0	0	0	56	0.0	1.0	false
chr5	172362861	-	31	2	0	0	31	2	0	0	2	33	0.06060606060606061	0.0052182009552694565	false
chr5	172768371	-	31	1	0	0	31	0	0	0	0	31	0.0	1.0	false
chr5	173034556	+	36	3	0	0	36	1	0	0	1	37	0.02702702702702703	0.11350067732195944	false
chr5	173315635	-	36	3	0	0	36	2	0	0	2	38	0.05263157894736842	0.006873432115431928	false
chr5	176389544	+	875	52	21	1	873	51	21	1	51	924	0.05519480519480519	2.2358349608708397e-44	true
chr5	176416412	-	53	1	0	0	53	1	0	0	1	54	0.018518518518518517	0.16123797835289022	false
chr5	176507979	+	157	34	0	0	157	34	0	0	34	191	0.17801047120418848	8.307196877151256e-48	true
chr5	176527140	-	39	1	0	0	39	1	0	0	1	40	0.025	0.12211805559549163	false
chr5	177097295	+	54	1	0	0	54	1	0	0	1	55	0.01818181818181818	0.16396461215676578	false
chr5	177269761	+	43	1	0	0	43	1	0	0	1	44	0.022727272727272728	0.13347773035480762	false
chr5	177297878	+	36	1	0	0	36	1	0	0	1	37	0.02702702702702703	0.11350067732195944	false
chr5	177595649	+	529	55	2	0	525	55	2	0	55	580	0.09482758620689655	1.4681565519456527e-60	true
chr5	177604207	+	15	1	1	0	15	1	1	0	1	16	0.0625	0.05076346193563919	false
chr5	178055902	+	5	6	0	0	5	6	0	0	6	11	0.5454545454545454	5.376653114064598e-13	true
chr5	178166385	+	84	1	2	0	82	1	2	0	1	83	0.012048192771084338	0.2368147951248598	false
chr5	178618591	-	42	1	0	0	42	1	0	0	1	43	0.023255813953488372	0.13065166707258138	false
chr5	180575330	+	103	4	0	0	103	4	0	0	4	107	0.037383177570093455	0.00044139572305175505	true
chr5	181204888	-	82	8	0	0	82	8	0	0	8	90	0.08888888888888889	7.627691338242353e-10	true
chr6	486087	-	49	2	0	0	49	2	0	0	2	51	0.0392156862745098	0.012123295944841557	false
chr6	1314337	+	38	2	0	0	37	2	0	0	2	39	0.05128205128205128	0.007229422377665045	false
chr6	1390595	+	70	0	6	0	70	0	6	0	0	70	0.0	1.0	false
chr6	2841927	-	56	1	0	0	56	1	0	0	1	57	0.017543859649122806	0.1693913174893159	false
chr6	2948160	-	77	1	2	0	77	1	2	0	1	78	0.01282051282051282	0.2242881463900248	false
chr6	2953177	-	731	28	1	0	731	28	1	0	28	759	0.03689064558629776	1.9176844627441906e-20	true
chr6	3019753	+	57	0	2	0	57	0	2	0	0	57	0.0	1.0	false
chr6	4049788	+	62	2	13	0	62	2	13	0	2	64	0.03125	0.018643927556850216	false
chr6	5368920	+	45	2	0	0	45	2	0	0	2	47	0.0425531914893617	0.010367093154038819	false
chr6	5973578	+	169	5	11	0	164	5	11	0	5	169	0.029585798816568046	0.00025253194754397624	true
chr6	7287570	-	178	4	0	0	177	4	0	0	4	181	0.022099447513812154	0.003060368222476604	false
chr6	7541806	+	45	0	0	0	45	0	0	0	0	45	0.0	1.0	false
chr6	7611398	+	69	4	3	0	69	3	3	0	3	72	0.041666666666666664	0.0017328570186906024	false
chr6	7862441	+	88	3	0	0	88	3	0	0	3	91	0.03296703296703297	0.0033718384807074737	false
chr6	7882257	-	814	25	0	0	814	24	0	0	24	838	0.028639618138424822	2.5463161468135047e-15	true
chr6	13615435	+	43	1	4	0	43	1	4	0	1	44	0.022727272727272728	0.13347773035480762	false
chr6	13711745	-	86	4	2	0	86	4	2	0	4	90	0.044444444444444446	0.0002283357820136744	true
chr6	13711752	-	70	2	0	0	70	2	0	0	2	72	0.027777777777777776	0.023238387890167415	false
chr6	13925182	+	63	0	1	0	63	0	1	0	0	63	0.0	1.0	false
chr6	13925189	+	70	1	2	0	70	1	2	0	1	71	0.014084507042253521	0.20640466274439312	false
chr6	17706616	-	29	1	0	0	29	1	0	0	1	30	0.03333333333333333	0.09306306757654037	false
chr6	18166341	+	31	1	0	0	31	1	0	0	1	32	0.03125	0.09894999480358728	false
chr6	20101513	-	29	1	0	0	29	1	0	0	1	30	0.03333333333333333	0.09306306757654037	false
chr6	24495054	+	41	1	0	0	41	1	0	0	1	42	0.023809523809523808	0.12781638690816416	false
chr6	24495055	+	40	3	0	0	40	3	0	0	3	43	0.06976744186046512	0.0003846313783440776	true
chr6	24495100	+	21	10	0	0	21	10	0	0	10	31	0.3225806451612903	5.4930011195439056e-18	true
chr6	24495101	+	31	0	0	0	31	0	0	0	0	31	0.0	1.0	false
chr6	26285298	-	91	3	9	0	91	3	9	0	3	94	0.031914893617021274	0.0036936721103609537	false
chr6	26372916	+	27	1	8	0	27	1	8	0	1	28	0.03571428571428571	0.08713767865261018	false
chr6	26597106	+	190	5	1	0	189	5	1	0	5	194	0.02577319587628866	0.00047449237068154077	true
chr6	27650952	-	9	0	2	0	9	0	2	0	0	9	0.0	1.0	false
chr6	33670365	+	38	2	2	0	38	2	2	0	2	40	0.05	0.007593593103519946	false
chr6	33691645	+	61	1	0	0	61	1	0	0	1	62	0.016129032258064516	0.18280447232702307	false
chr6	33772045	-	70	2	0	0	70	2	0	0	2	72	0.027777777777777776	0.023238387890167415	false
chr6	33788404	-	58	2	0	0	58	2	0	0	2	60	0.03333333333333333	0.016509249024049533	false
chr6	34246765	-	25	0	1	0	25	0	1	0	0	25	0.0	1.0	false
chr6	34392434	-	53	1	0	0	52	1	0	0	1	53	0.018867924528301886	0.15850245194469606	false
chr6	34587851	-	110	3	0	0	110	3	0	0	3	113	0.02654867256637168	0.006164160367116318	false
chr6	35292567	+	39	1	0	0	39	1	0	0	1	40	0.025	0.12211805559549163	false
chr6	35452483	+	11	1	0	0	11	1	0	0	1	12	0.08333333333333333	0.03831944437278364	false
chr6	36102579	+	29	1	0	0	29	1	0	0	1	30	0.03333333333333333	0.09306306757654037	false
chr6	36230869	+	51	2	0	0	51	2	0	0	2	53	0.03773584905660377	0.013046707164285026	false
chr6	36487125	+	53	2	0	0	53	2	0	0	2	55	0.03636363636363636	0.013999752943610038	false
chr6	36923618	+	60	0	0	0	60	0	0	0	0	60	0.0	1.0	false
chr6	36969614	-	29	0	2	0	29	0	2	0	0	29	0.0	1.0	false
chr6	36985919	-	248	5	1	0	248	4	1	0	4	252	0.015873015873015872	0.00969243616457316	false
chr6	37435708	+	50	2	0	0	50	2	0	0	2	52	0.038461538461538464	0.012581270591127429	false
chr6	38153523	+	51	2	1	0	51	1	1	0	1	52	0.019230769230769232	0.15575800392997133	false
chr6	41587047	+	57	1	0	0	57	1	0	0	1	58	0.017241379310344827	0.17209144655223982	false
chr6	42676102	+	39	2	0	0	39	2	0	0	2	41	0.04878048780487805	0.00796588734520258	false
chr6	42745800	-	48	2	0	0	48	2	0	0	2	50	0.04	0.011672836848549166	false
chr6	42989628	+	76	25	0	0	76	25	0	0	25	101	0.24752475247524752	1.601925050108802e-39	true
chr6	43008385	+	39	2	0	0	39	2	0	0	2	41	0.04878048780487805	0.00796588734520258	false
chr6	43173897	+	68	0	0	0	68	0	0	0	0	68	0.0	1.0	false
chr6	43180925	+	60	1	0	0	59	1	0	0	1	60	0.016666666666666666	0.177465400606325	false
chr6	43337304	-	24	2	0	0	24	2	0	0	2	26	0.07692307692307693	0.0032607470125817174	false
chr6	43369100	-	21	1	1	0	21	1	1	0	1	22	0.045454545454545456	0.06912822062048074	false
chr6	43575972	-	5	2	0	0	5	2	0	0	2	7	0.2857142857142857	0.00021952645905750533	false
chr6	43583030	+	53	3	1	0	53	3	1	0	3	56	0.05357142857142857	0.0008371638096044573	true
chr6	44300488	-	52	2	0	0	52	2	0	0	2	54	0.037037037037037035	0.01351955231040565	false
chr6	44302813	-	40	2	0	0	40	1	0	0	1	41	0.024390243902439025	0.12497185980174884	false
chr6	44303097	-	61	0	0	0	61	0	0	0	0	61	0.0	1.0	false
chr6	47582024	+	65	1	0	0	65	1	0	0	1	66	0.015151515151515152	0.19337887298340017	false
chr6	57172561	+	94	14	1	0	94	14	1	0	14	108	0.12962962962962962	1.5458822756629138e-18	true
chr6	57172562	+	93	12	3	0	93	12	3	0	12	105	0.11428571428571428	2.05578907119603e-15	true
chr6	73309555	-	32	1	0	0	32	1	0	0	1	33	0.030303030303030304	0.10187911336134721	false
chr6	87085631	-	1071	59	7	0	1071	50	7	0	50	1121	0.04460303300624442	4.277066116610669e-39	true
chr6	88890556	-	20	0	0	0	20	0	0	0	0	20	0.0	1.0	false
chr6	89158458	+	48	2	1	0	48	0	1	0	0	48	0.0	1.0	false
chr6	89803533	-	18	1	0	0	18	1	0	0	1	19	0.05263157894736842	0.059990688748230374	false
chr6	99376163	-	33	1	0	0	33	1	0	0	1	34	0.029411764705882353	0.10479870998860835	false
chr6	108074609	-	81	1	4	0	81	0	4	0	0	81	0.0	1.0	false
chr6	110231627	+	55	0	5	0	55	0	5	0	0	55	0.0	1.0	false
chr6	112097146	+	27	2	0	0	26	1	0	0	1	27	0.037037037037037035	0.08416048259145871	false
chr6	131949198	-	56	3	0	0	56	3	0	0	3	59	0.05084745762711865	0.0009746952005687503	true
chr6	134296799	+	38	1	0	0	38	1	0	0	1	39	0.02564102564102564	0.11925494403319233	false
chr6	142218864	+	38	2	1	0	38	1	1	0	1	39	0.02564102564102564	0.11925494403319233	false
chr6	142408159	+	33	1	0	0	33	1	0	0	1	34	0.029411764705882353	0.10479870998860835	false
chr6	143678128	+	34	2	1	0	34	2	1	0	2	36	0.05555555555555555	0.006186222199513705	false
chr6	149075409	+	55	1	0	0	55	1	0	0	1	56	0.017857142857142856	0.1666823822642548	false
chr6	149843114	-	98	20	0	0	98	20	0	0	20	118	0.1694915254237288	2.6182262299810874e-28	true
chr6	149864207	-	54	0	1	0	54	0	1	0	0	54	0.0	1.0	false
chr6	150865994	+	126	4	3	0	125	3	3	0	3	128	0.0234375	0.00867061079101593	false
chr6	151443688	-	6	0	1	0	6	0	1	0	0	6	0.0	1.0	false
chr6	158066615	+	32	1	0	0	32	1	0	0	1	33	0.030303030303030304	0.10187911336134721	false
chr6	159681228	-	61	3	0	0	61	3	0	0	3	64	0.046875	0.001234174035211096	false
chr6	159798424	+	20	8	5	0	20	3	5	0	3	23	0.13043478260869565	0.00005794458812920325	true
chr6	160072011	+	58	3	0	0	58	2	0	0	2	60	0.03333333333333333	0.016509249024049533	false
chr6	160992045	+	32	1	0	0	32	1	0	0	1	33	0.030303030303030304	0.10187911336134721	false
chr6	163571940	+	25	3	0	0	25	2	0	0	2	27	0.07407407407407407	0.0035140247598134454	false
chr6	165949473	-	47	1	12	0	47	1	12	0	1	48	0.020833333333333332	0.14469041244448286	false
chr6	167024813	+	72	0	0	0	72	0	0	0	0	72	0.0	1.0	false
chr6	169702536	+	56	5	0	0	55	5	0	0	5	60	0.08333333333333333	1.708422428906292e-6	true
chr6	169702712	+	69	2	0	0	69	2	0	0	2	71	0.028169014084507043	0.02264101203262639	false
chr7	519026	-	43	1	0	0	43	1	0	0	1	44	0.022727272727272728	0.13347773035480762	false
chr7	549314	-	41	0	0	0	41	0	0	0	0	41	0.0	1.0	false
chr7	726927	+	183	17	2	0	183	17	2	0	17	200	0.085	5.27569606365254e-19	true
chr7	726928	+	186	14	1	1	186	14	1	1	14	200	0.07	9.873994811620748e-15	true
chr7	997377	-	479	26	1	0	479	26	1	0	26	505	0.05148514851485148	1.1370865510410193e-22	true
chr7	1478846	-	81	1	0	0	81	1	0	0	1	82	0.012195121951219513	0.23432575386118973	false
chr7	1479582	-	76	24	1	1	76	24	1	1	24	100	0.24	1.2202246150068876e-37	true
chr7	1493836	-	92	3	0	0	92	3	0	0	3	95	0.031578947368421054	0.0038049600356034443	false
chr7	1738998	-	58	2	0	0	58	2	0	0	2	60	0.03333333333333333	0.016509249024049533	false
chr7	2225423	-	66	0	0	0	66	0	0	0	0	66	0.0	1.0	false
chr7	2275182	-	43	3	0	0	43	3	0	0	3	46	0.06521739130434782	0.00046968556273503903	true
chr7	2542174	-	56	0	1	0	56	0	1	0	0	56	0.0	1.0	false
chr7	2571622	+	42	2	0	0	42	2	0	0	2	44	0.045454545454545456	0.009130945936852252	false
chr7	2663528	+	72	4	1	0	71	4	1	0	4	75	0.05333333333333334	0.00011290272977214401	true
chr7	2663625	+	52	2	0	0	52	2	0	0	2	54	0.037037037037037035	0.01351955231040565	false
chr7	5064319	+	26	1	3	0	26	1	3	0	1	27	0.037037037037037035	0.08416048259145871	false
chr7	5389263	-	56	2	0	0	56	2	0	0	2	58	0.034482758620689655	0.015483960902653178	false
chr7	6329945	-	61	1	1	0	61	1	1	0	1	62	0.016129032258064516	0.18280447232702307	false
chr7	6348931	-	21	1	0	0	21	1	0	0	1	22	0.045454545454545456	0.06912822062048074	false
chr7	6402525	+	17	2	0	0	17	2	0	0	2	19	0.10526315789473684	0.0017417643313470505	false
chr7	6409184	-	48	3	0	0	48	1	0	0	1	49	0.02040816326530612	0.147470838803831	false
