ref	pos	strand	u	d	ur	pval	passed
ENST00000452097.1|ENSG00000237017.1|OTTHUMG00000066041.2|OTTHUMT00000141421.2|PRPF31-AS1-201|PRPF31-AS1|4158|	809	-	0	147	0.0	1.0	false
ENST00000665917.1|ENSG00000245025.4|OTTHUMG00000163755.2|OTTHUMT00000527942.1|ENST00000665917|ENSG00000245025|4918|	943	-	0	69	0.0	1.0	false
ENST00000555043.2|ENSG00000258377.2|OTTHUMG00000170874.1|OTTHUMT00000410795.1|ENST00000555043|ENSG00000258377|2535|	2157	-	0	151	0.0	1.0	false
ENST00000797921.1|ENSG00000303897.1|-|-|ENST00000797921|ENSG00000303897|2131|	270	-	2	42	0.047619047619047616	0.010595637309629898	false
ENST00000674823.1|ENSG00000203865.13|OTTHUMG00000012111.5|-|ATP1A1-AS1-206|ATP1A1-AS1|4746|	2350	-	0	83	0.0	1.0	false
ENST00000572067.1|ENSG00000263126.1|OTTHUMG00000177492.1|OTTHUMT00000437175.1|ENST00000572067|ENSG00000263126|3907|	1907	+	0	160	0.0	1.0	false
ENST00000842915.1|ENSG00000309675.1|-|-|ENST00000842915|ENSG00000309675|857|	464	-	0	193	0.0	1.0	false
ENST00000784726.1|ENSG00000302163.1|-|-|ENST00000784726|ENSG00000302163|685|	240	-	0	145	0.0	1.0	false
ENST00000414640.1|ENSG00000224407.1|OTTHUMG00000037756.1|OTTHUMT00000092101.1|ENST00000414640|ENSG00000224407|1029|	609	-	0	195	0.0	1.0	false
ENST00000623856.1|ENSG00000279123.1|OTTHUMG00000178083.1|OTTHUMT00000440450.1|ENST00000623856|ENSG00000279123|713|	641	-	40	81	0.49382716049382713	8.215625702520358e-75	true
ENST00000446022.1|ENSG00000224729.7|OTTHUMG00000156674.3|OTTHUMT00000345284.1|PCOLCE-AS1-202|PCOLCE-AS1|456|	98	-	0	161	0.0	1.0	false
ENST00000801108.1|ENSG00000265799.2|OTTHUMG00000179523.1|-|ENST00000801108|ENSG00000265799|1217|	1013	-	1	244	0.004098360655737705	0.5936314243471398	false
ENST00000839360.1|ENSG00000258325.3|-|-|ITFG2-AS1-237|ITFG2-AS1|743|	502	-	0	118	0.0	1.0	false
ENST00000784726.1|ENSG00000302163.1|-|-|ENST00000784726|ENSG00000302163|685|	323	-	0	90	0.0	1.0	false
ENST00000786473.1|ENSG00000214772.3|OTTHUMG00000168734.1|-|GUCY2C-AS1-202|GUCY2C-AS1|1026|	773	-	0	152	0.0	1.0	false
ENST00000599676.1|ENSG00000269243.1|OTTHUMG00000182239.1|OTTHUMT00000460194.1|ENST00000599676|ENSG00000269243|1027|	926	-	4	184	0.021739130434782608	0.005033804121176037	false
ENST00000801108.1|ENSG00000265799.2|OTTHUMG00000179523.1|-|ENST00000801108|ENSG00000265799|1217|	964	-	1	135	0.007407407407407408	0.3923915078664116	false
ENST00000610701.1|ENSG00000274177.1|OTTHUMG00000186927.1|OTTHUMT00000474033.1|ENST00000610701|ENSG00000274177|440|	104	-	0	171	0.0	1.0	false
ENST00000592893.1|ENSG00000266978.2|OTTHUMG00000180401.1|OTTHUMT00000451205.1|LIMASI-202|LIMASI|918|	792	-	1	71	0.014084507042253521	0.23051144432117318	false
ENST00000604992.2|ENSG00000270194.2|OTTHUMG00000185097.1|OTTHUMT00000469553.1|GOLGA4-AS1-201|GOLGA4-AS1|2414|	727	-	0	135	0.0	1.0	false
ENST00000611259.1|ENSG00000276101.1|OTTHUMG00000186719.1|OTTHUMT00000473667.1|ENST00000611259|ENSG00000276101|610|	321	-	3	20	0.15	0.0000543725437162543	true
ENST00000534988.2|ENSG00000256116.2|OTTHUMG00000167845.2|OTTHUMT00000397332.1|ENST00000534988|ENSG00000256116|1069|	938	-	3	159	0.018867924528301886	0.021478565186120947	false
ENST00000598846.1|ENSG00000268575.1|OTTHUMG00000183552.1|OTTHUMT00000467163.1|ENST00000598846|ENSG00000268575|5079|	3140	+	0	134	0.0	1.0	false
ENST00000750477.1|ENSG00000297719.1|-|-|ENST00000750477|ENSG00000297719|925|	14	-	8	138	0.057971014492753624	5.880368937242292e-8	true
ENST00000586076.1|ENSG00000267801.1|OTTHUMG00000179917.1|OTTHUMT00000448941.1|ENST00000586076|ENSG00000267801|3175|	1852	-	0	179	0.0	1.0	false
ENST00000842749.1|ENSG00000290074.2|-|-|ENST00000842749|ENSG00000290074|462|	47	-	1	200	0.005	0.5219836860822173	false
ENST00000757900.1|ENSG00000298773.1|-|-|ENST00000757900|ENSG00000298773|736|	427	+	1	172	0.005813953488372093	0.4699452410941286	false
ENST00000568997.5|ENSG00000213599.10|OTTHUMG00000048084.2|OTTHUMT00000434086.1|SLX1A-SULT1A3-205|SLX1A-SULT1A3|2834|	71	+	6	225	0.02666666666666667	0.0002117323026044754	true
ENST00000775980.1|ENSG00000301079.1|-|-|ENST00000775980|ENSG00000301079|818|	120	-	0	139	0.0	1.0	false
ENST00000502511.1|ENSG00000188242.4|OTTHUMG00000162206.2|OTTHUMT00000368036.1|SLC9A3-OT1-202|SLC9A3-OT1|552|	439	+	0	122	0.0	1.0	false
ENST00000715290.1|ENSG00000230337.5|OTTHUMG00000002122.1|-|EXOSC10-AS1-205|EXOSC10-AS1|2401|	1745	-	0	152	0.0	1.0	false
ENST00000635449.1|ENSG00000282961.1|OTTHUMG00000191472.1|OTTHUMT00000488007.1|PRNCR1-201|PRNCR1|12727|	6540	-	0	90	0.0	1.0	false
ENST00000624514.1|ENSG00000279428.1|OTTHUMG00000180330.1|OTTHUMT00000450773.1|ENST00000624514|ENSG00000279428|3130|	2919	-	1	121	0.008264462809917356	0.36017258471442026	false
ENST00000718821.1|ENSG00000293760.1|-|-|ENST00000718821|ENSG00000293760|603|	77	-	0	152	0.0	1.0	false
ENST00000730413.1|ENSG00000246334.4|OTTHUMG00000163400.1|-|PRR7-AS1-205|PRR7-AS1|554|	233	-	1	173	0.005780346820809248	0.47189783050851186	false
ENST00000523081.2|ENSG00000253133.2|OTTHUMG00000164080.3|OTTHUMT00000377154.3|GPAT4-AS1-201|GPAT4-AS1|4033|	3870	-	0	99	0.0	1.0	false
ENST00000595655.1|ENSG00000268149.1|OTTHUMG00000182573.1|OTTHUMT00000462472.1|ENST00000595655|ENSG00000268149|438|	393	-	3	88	0.03409090909090909	0.004344062675719992	false
ENST00000577678.1|ENSG00000265415.1|OTTHUMG00000179364.1|OTTHUMT00000445959.1|PRR11-AS1-201|PRR11-AS1|321|	90	-	0	61	0.0	1.0	false
ENST00000625094.1|ENSG00000279035.1|OTTHUMG00000179347.1|OTTHUMT00000445864.1|ENST00000625094|ENSG00000279035|2161|	762	-	1	152	0.006578947368421052	0.4293412691858438	false
ENST00000550043.1|ENSG00000293235.1|-|OTTHUMT00000408770.1|ENST00000550043|ENSG00000293235|1585|	340	+	2	379	0.005277044854881266	0.40708696912112696	false
ENST00000541383.1|ENSG00000256364.1|OTTHUMG00000169200.1|OTTHUMT00000402855.1|ENST00000541383|ENSG00000256364|575|	440	-	4	143	0.027972027972027972	0.0020479417236882627	false
ENST00000624774.1|ENSG00000278943.1|OTTHUMG00000176257.2|OTTHUMT00000431688.2|ENST00000624774|ENSG00000278943|1049|	805	+	3	75	0.04	0.002769496483937954	false
ENST00000756409.1|ENSG00000245748.2|OTTHUMG00000159982.1|-|ENST00000756409|ENSG00000245748|1445|	1403	-	0	183	0.0	1.0	false
ENST00000555689.1|ENSG00000259049.1|OTTHUMG00000171149.1|OTTHUMT00000411942.1|ENST00000555689|ENSG00000259049|528|	470	-	0	103	0.0	1.0	false
ENST00000560650.1|ENSG00000259462.3|OTTHUMG00000172386.3|OTTHUMT00000418253.1|CPEB1-AS1-201|CPEB1-AS1|2138|	1370	-	1	167	0.005988023952095809	0.4600734669809662	false
ENST00000404796.3|ENSG00000264545.2|OTTHUMG00000179355.1|OTTHUMT00000445913.1|ENST00000404796|ENSG00000264545|622|	113	+	0	97	0.0	1.0	false
ENST00000685273.2|ENSG00000293323.2|-|-|ENST00000685273|ENSG00000293323|633|	589	+	1	128	0.0078125	0.3764901195430802	false
ENST00000624774.1|ENSG00000278943.1|OTTHUMG00000176257.2|OTTHUMT00000431688.2|ENST00000624774|ENSG00000278943|1049|	45	+	25	52	0.4807692307692308	6.232607100857386e-47	true
ENST00000629058.1|ENSG00000281376.1|OTTHUMG00000189574.1|OTTHUMT00000479993.1|ABALON-201|ABALON|1903|	602	-	1	198	0.005050505050505051	0.5184423444437648	false
ENST00000554737.2|ENSG00000258813.3|OTTHUMG00000171423.2|OTTHUMT00000413347.2|RBM25-AS1-201|RBM25-AS1|1000|	248	-	0	180	0.0	1.0	false
ENST00000568997.5|ENSG00000213599.10|OTTHUMG00000048084.2|OTTHUMT00000434086.1|SLX1A-SULT1A3-205|SLX1A-SULT1A3|2834|	204	+	2	44	0.045454545454545456	0.011585272171993104	false
ENST00000572404.1|ENSG00000262533.1|OTTHUMG00000177679.1|OTTHUMT00000438469.1|ENST00000572404|ENSG00000262533|422|	36	-	0	142	0.0	1.0	false
ENST00000687513.1|ENSG00000288744.1|-|-|ENST00000687513|ENSG00000288744|902|	109	+	1	247	0.004048582995951417	0.5981057825488161	false
ENST00000803207.1|ENSG00000304412.1|-|-|ENST00000803207|ENSG00000304412|499|	123	-	2	153	0.013071895424836602	0.10981229392374307	false
ENST00000565181.1|ENSG00000261423.4|OTTHUMG00000173055.1|OTTHUMT00000421959.1|TMEM202-AS1-202|TMEM202-AS1|2325|	616	-	0	60	0.0	1.0	false
ENST00000535867.1|ENSG00000256690.2|OTTHUMG00000167742.1|OTTHUMT00000396001.1|STX5-DT-202|STX5-DT|557|	98	-	0	199	0.0	1.0	false
ENST00000646565.1|ENSG00000293263.1|-|OTTHUMT00000497320.1|ENST00000646565|ENSG00000293263|500|	165	+	0	133	0.0	1.0	false
ENST00000763425.1|ENSG00000299425.1|-|-|ENST00000763425|ENSG00000299425|2251|	1136	+	0	132	0.0	1.0	false
ENST00000824450.1|ENSG00000307192.1|-|-|ENST00000824450|ENSG00000307192|1545|	824	+	0	155	0.0	1.0	false
ENST00000769885.1|ENSG00000260661.2|OTTHUMG00000177214.1|-|ENST00000769885|ENSG00000260661|633|	290	-	0	111	0.0	1.0	false
ENST00000589360.1|ENSG00000267436.1|OTTHUMG00000181924.1|OTTHUMT00000458321.1|MFSD12-AS1-201|MFSD12-AS1|565|	154	-	1	190	0.005263157894736842	0.5040126698624929	false
ENST00000603791.1|ENSG00000270504.2|OTTHUMG00000185108.1|OTTHUMT00000469606.1|ENST00000603791|ENSG00000270504|2761|	285	-	0	203	0.0	1.0	false
ENST00000434951.1|ENSG00000232581.2|OTTHUMG00000151848.1|OTTHUMT00000324145.1|ENST00000434951|ENSG00000232581|357|	297	-	0	136	0.0	1.0	false
ENST00000598846.1|ENSG00000268575.1|OTTHUMG00000183552.1|OTTHUMT00000467163.1|ENST00000598846|ENSG00000268575|5079|	4798	+	3	50	0.06	0.0008607894801031762	true
ENST00000451424.1|ENSG00000117242.7|OTTHUMG00000002840.1|OTTHUMT00000007953.1|PINK1-AS-201|PINK1-AS|4443|	317	+	7	273	0.02564102564102564	0.00008142742503426758	true
ENST00000772454.1|ENSG00000300507.1|-|-|ENST00000772454|ENSG00000300507|731|	208	-	4	87	0.04597701149425287	0.000321238033146928	true
ENST00000564063.1|ENSG00000260879.1|OTTHUMG00000175898.1|OTTHUMT00000431250.1|ENST00000564063|ENSG00000260879|1566|	183	-	2	84	0.023809523809523808	0.03876585659316793	false
ENST00000431955.1|ENSG00000241720.2|OTTHUMG00000011632.1|OTTHUMT00000032147.1|ENST00000431955|ENSG00000241720|808|	469	-	0	60	0.0	1.0	false
ENST00000637601.2|ENSG00000290999.2|-|OTTHUMT00000489142.1|ENST00000637601|ENSG00000290999|3451|	1144	+	2	32	0.0625	0.006254172198383186	false
ENST00000812696.1|ENSG00000305739.1|-|-|ENST00000812696|ENSG00000305739|708|	578	+	2	76	0.02631578947368421	0.032307404548401954	false
ENST00000728643.1|ENSG00000295211.1|-|-|ENST00000728643|ENSG00000295211|604|	428	-	3	31	0.0967741935483871	0.0002079896602060406	true
ENST00000445817.1|ENSG00000234277.4|OTTHUMG00000037611.2|OTTHUMT00000091688.1|LINC01641-202|LINC01641|1971|	1956	+	16	522	0.03065134099616858	2.297019651394001e-10	true
ENST00000702606.2|ENSG00000290037.2|-|-|ENST00000702606|ENSG00000290037|496|	189	-	4	17	0.23529411764705882	4.217812447935491e-7	true
ENST00000687361.2|ENSG00000289114.2|-|-|ENST00000687361|ENSG00000289114|1632|	65	-	1	79	0.012658227848101266	0.25289804328808657	false
ENST00000813452.1|ENSG00000289326.3|-|-|ENST00000813452|ENSG00000289326|2004|	1582	+	3	31	0.0967741935483871	0.0002079896602060406	true
ENST00000420918.4|ENSG00000271889.2|OTTHUMG00000152156.5|OTTHUMT00000325484.3|C2orf74-AS1-202|C2orf74-AS1|2630|	1402	+	3	35	0.08571428571428572	0.00029953116346737426	true
ENST00000840248.1|ENSG00000309317.1|-|-|ENST00000840248|ENSG00000309317|543|	87	-	1	56	0.017857142857142856	0.18671275496620662	false
ENST00000722102.1|ENSG00000294242.1|-|-|ENST00000722102|ENSG00000294242|1712|	516	+	4	84	0.047619047619047616	0.0002809138566695594	true
ENST00000609146.1|ENSG00000272851.1|OTTHUMG00000186306.1|OTTHUMT00000472818.1|ENST00000609146|ENSG00000272851|564|	445	-	2	51	0.0392156862745098	0.015351646762887862	false
ENST00000686326.3|ENSG00000288926.3|-|-|ENST00000686326|ENSG00000288926|2041|	92	-	1	81	0.012345679012345678	0.25839217932132474	false
ENST00000604992.2|ENSG00000270194.2|OTTHUMG00000185097.1|OTTHUMT00000469553.1|GOLGA4-AS1-201|GOLGA4-AS1|2414|	701	-	4	87	0.04597701149425287	0.000321238033146928	true
ENST00000452042.1|ENSG00000223343.2|OTTHUMG00000156716.1|OTTHUMT00000345431.1|ENST00000452042|ENSG00000223343|782|	589	-	4	92	0.043478260869565216	0.0003974046927925739	true
ENST00000701499.2|ENSG00000289902.2|-|-|ENST00000701499|ENSG00000289902|4655|	2665	+	2	72	0.027777777777777776	0.029254577936204427	false
ENST00000701956.1|ENSG00000289942.1|-|-|ENST00000701956|ENSG00000289942|115|	96	+	1	65	0.015384615384615385	0.21328236832363714	false
ENST00000663768.1|ENSG00000287083.2|OTTHUMG00000195414.1|OTTHUMT00000526805.1|ENST00000663768|ENSG00000287083|2123|	1530	-	1	38	0.02631578947368421	0.13085123672797533	false
ENST00000513560.8|ENSG00000248092.9|OTTHUMG00000162220.5|OTTHUMT00000367960.3|NNT-AS1-204|NNT-AS1|4840|	1609	+	1	65	0.015384615384615385	0.21328236832363714	false
ENST00000729415.1|ENSG00000295348.1|-|-|ENST00000729415|ENSG00000295348|553|	134	-	1	59	0.01694915254237288	0.19566752822663763	false
ENST00000835415.1|ENSG00000286503.2|OTTHUMG00000193908.1|-|ENST00000835415|ENSG00000286503|384|	137	-	1	51	0.0196078431372549	0.17156604071226386	false
ENST00000606662.3|ENSG00000271918.3|OTTHUMG00000185552.1|OTTHUMT00000470700.1|ENST00000606662|ENSG00000271918|1649|	385	-	2	79	0.02531645569620253	0.03467533363687497	false
ENST00000505522.6|ENSG00000281398.4|OTTHUMG00000189582.3|OTTHUMT00000373023.3|SNHG4-202|SNHG4|2383|	1991	+	2	67	0.029850746268656716	0.025612330386626327	false
ENST00000520928.2|ENSG00000245146.8|OTTHUMG00000163537.4|OTTHUMT00000374359.1|MALINC1-203|MALINC1|1099|	30	-	1	90	0.011111111111111112	0.2826200682727374	false
ENST00000758094.1|ENSG00000298815.1|-|-|ENST00000758094|ENSG00000298815|1993|	993	-	1	18	0.05555555555555555	0.06427152703748122	false
ENST00000603791.1|ENSG00000270504.2|OTTHUMG00000185108.1|OTTHUMT00000469606.1|ENST00000603791|ENSG00000270504|2761|	490	-	2	64	0.03125	0.023522927458699418	false
ENST00000780705.1|ENSG00000301665.1|-|-|ENST00000780705|ENSG00000301665|1593|	1002	-	1	54	0.018518518518518517	0.18068758824908102	false
ENST00000849693.1|ENSG00000293508.2|-|-|POLR1HASP-310|POLR1HASP|1252|	185	-	7	259	0.02702702702702703	0.00005864674243771931	true
ENST00000665268.3|ENSG00000286340.4|OTTHUMG00000193850.1|OTTHUMT00000505330.1|ENST00000665268|ENSG00000286340|3593|	198	-	1	40	0.025	0.13724289652171162	false
ENST00000606915.2|ENSG00000268592.4|OTTHUMG00000185354.1|OTTHUMT00000470302.1|RAET1E-AS1-203|RAET1E-AS1|1217|	120	-	1	81	0.012345679012345678	0.25839217932132474	false
ENST00000761990.1|ENSG00000299257.1|-|-|ENST00000761990|ENSG00000299257|487|	165	+	2	24	0.08333333333333333	0.0035487274848476275	false
ENST00000779789.1|ENSG00000301571.1|-|-|ENST00000779789|ENSG00000301571|283|	83	-	2	113	0.017699115044247787	0.06566850578339176	false
ENST00000733947.1|ENSG00000295921.1|-|-|ENST00000733947|ENSG00000295921|1344|	346	-	0	63	0.0	1.0	false
ENST00000657010.1|ENSG00000245857.5|OTTHUMG00000165210.4|OTTHUMT00000507566.1|GS1-24F4.2-204|GS1-24F4.2|1557|	1194	+	0	56	0.0	1.0	false
ENST00000657010.1|ENSG00000245857.5|OTTHUMG00000165210.4|OTTHUMT00000507566.1|GS1-24F4.2-204|GS1-24F4.2|1557|	1200	+	1	67	0.014925373134328358	0.21906783528613855	false
ENST00000689104.2|ENSG00000253893.3|OTTHUMG00000163729.2|-|FAM85B-206|FAM85B|3250|	2194	+	1	34	0.029411764705882353	0.11792551019602633	false
ENST00000813555.1|ENSG00000305866.1|-|-|ENST00000813555|ENSG00000305866|503|	451	+	2	28	0.07142857142857142	0.004812990438234183	false
ENST00000533287.1|ENSG00000254762.1|OTTHUMG00000166906.1|OTTHUMT00000391824.1|KLC2-AS2-201|KLC2-AS2|272|	163	-	1	27	0.037037037037037035	0.09484122290566116	false
ENST00000546324.1|ENSG00000257038.2|OTTHUMG00000167970.2|OTTHUMT00000397364.2|ARHGEF17-AS1-201|ARHGEF17-AS1|1695|	466	-	6	33	0.18181818181818182	2.541325553682441e-9	true
ENST00000706364.1|ENSG00000245248.11|OTTHUMG00000166173.10|OTTHUMT00000388380.1|USP2-AS1-219|USP2-AS1|4476|	2166	+	0	62	0.0	1.0	false
ENST00000552525.1|ENSG00000257286.1|OTTHUMG00000169656.1|OTTHUMT00000405306.1|ENST00000552525|ENSG00000257286|248|	155	-	1	81	0.012345679012345678	0.25839217932132474	false
ENST00000544939.1|ENSG00000256569.1|OTTHUMG00000169202.1|OTTHUMT00000402860.1|ENST00000544939|ENSG00000256569|569|	212	-	1	69	0.014492753623188406	0.22481075632539319	false
ENST00000555043.2|ENSG00000258377.2|OTTHUMG00000170874.1|OTTHUMT00000410795.1|ENST00000555043|ENSG00000258377|2535|	1454	-	2	42	0.047619047619047616	0.010595637309629898	false
ENST00000555043.2|ENSG00000258377.2|OTTHUMG00000170874.1|OTTHUMT00000410795.1|ENST00000555043|ENSG00000258377|2535|	1528	-	2	51	0.0392156862745098	0.015351646762887862	false
ENST00000778697.1|ENSG00000301403.1|-|-|ENST00000778697|ENSG00000301403|1375|	163	-	8	16	0.5	4.251150459501277e-16	true
ENST00000763460.1|ENSG00000299429.1|-|-|ENST00000763460|ENSG00000299429|1542|	861	+	1	31	0.03225806451612903	0.1081052215315764	false
ENST00000565685.1|ENSG00000261687.1|OTTHUMG00000176487.1|OTTHUMT00000432240.1|ENST00000565685|ENSG00000261687|532|	303	-	2	69	0.028985507246376812	0.027045586030373037	false
ENST00000821742.1|ENSG00000306875.1|-|-|ENST00000821742|ENSG00000306875|1397|	1341	+	0	12	0.0	1.0	false
ENST00000562166.1|ENSG00000261093.1|OTTHUMG00000177171.1|OTTHUMT00000435703.1|ENST00000562166|ENSG00000261093|1838|	508	-	1	29	0.034482758620689655	0.10149769784640811	false
ENST00000535363.1|ENSG00000256013.1|OTTHUMG00000168065.1|OTTHUMT00000397902.1|ENST00000535363|ENSG00000256013|533|	459	-	2	38	0.05263157894736842	0.008735764829253184	false
ENST00000540502.2|ENSG00000290394.3|-|OTTHUMT00000398569.1|PKD1P6-NPIPP1-206|PKD1P6-NPIPP1|6144|	84	+	5	123	0.04065040650406504	0.00010216948006651947	true
ENST00000569981.2|ENSG00000238045.10|OTTHUMG00000132117.4|OTTHUMT00000477845.1|MVP-DT-205|MVP-DT|2449|	1049	-	5	36	0.1388888888888889	2.3251210134434262e-7	true
ENST00000818129.1|ENSG00000238045.10|OTTHUMG00000132117.4|-|MVP-DT-211|MVP-DT|1022|	392	-	2	132	0.015151515151515152	0.08578031362704998	false
ENST00000567090.1|ENSG00000260345.1|OTTHUMG00000176595.1|OTTHUMT00000432722.1|ENST00000567090|ENSG00000260345|298|	62	+	3	70	0.04285714285714286	0.002275990374141214	false
ENST00000564984.1|ENSG00000260121.1|OTTHUMG00000175691.1|OTTHUMT00000430831.1|ENST00000564984|ENSG00000260121|1845|	1778	-	0	64	0.0	1.0	false
ENST00000562866.1|ENSG00000261373.1|OTTHUMG00000173220.1|OTTHUMT00000422513.1|VPS9D1-AS1-202|VPS9D1-AS1|1753|	556	-	1	12	0.08333333333333333	0.04332029020003751	false
ENST00000581621.1|ENSG00000264772.6|OTTHUMG00000178274.1|OTTHUMT00000441295.1|ENST00000581621|ENSG00000264772|4554|	2222	+	4	84	0.047619047619047616	0.0002809138566695594	true
ENST00000737421.1|ENSG00000291074.2|-|-|CCDC144NL-208|CCDC144NL|984|	755	-	0	55	0.0	1.0	false
ENST00000580714.2|ENSG00000265254.2|OTTHUMG00000179305.1|OTTHUMT00000445702.1|ENST00000580714|ENSG00000265254|1113|	255	-	3	37	0.08108108108108109	0.00035364286163766116	true
ENST00000750645.1|ENSG00000297739.1|-|-|ENST00000750645|ENSG00000297739|702|	99	-	2	40	0.05	0.00964558791320557	false
ENST00000620266.1|ENSG00000278730.1|OTTHUMG00000186693.1|OTTHUMT00000473628.1|ENST00000620266|ENSG00000278730|2921|	842	+	3	34	0.08823529411764706	0.00027461137945883416	true
ENST00000622750.1|ENSG00000277476.1|OTTHUMG00000186695.2|OTTHUMT00000473630.2|ENST00000622750|ENSG00000277476|2735|	1714	-	1	76	0.013157894736842105	0.24458042730271004	false
ENST00000625094.1|ENSG00000279035.1|OTTHUMG00000179347.1|OTTHUMT00000445864.1|ENST00000625094|ENSG00000279035|2161|	864	-	3	79	0.0379746835443038	0.0032081749677901577	false
ENST00000585184.1|ENSG00000266495.1|OTTHUMG00000179210.1|OTTHUMT00000445289.1|ENST00000585184|ENSG00000266495|389|	185	-	3	44	0.06818181818181818	0.0005913035695252726	true
ENST00000686350.1|ENSG00000267106.10|OTTHUMG00000180135.7|-|ZNF561-AS1-212|ZNF561-AS1|2048|	792	-	3	66	0.045454545454545456	0.0019235316164363044	false
ENST00000591501.3|ENSG00000267100.3|OTTHUMG00000180586.1|OTTHUMT00000452058.1|ILF3-DT-201|ILF3-DT|2021|	156	+	2	51	0.0392156862745098	0.015351646762887862	false
ENST00000781978.1|ENSG00000301801.1|-|-|ENST00000781978|ENSG00000301801|488|	130	-	3	35	0.08571428571428572	0.00029953116346737426	true
ENST00000452097.1|ENSG00000237017.1|OTTHUMG00000066041.2|OTTHUMT00000141421.2|PRPF31-AS1-201|PRPF31-AS1|4158|	706	-	2	60	0.03333333333333333	0.02085288582439975	false
ENST00000586923.1|ENSG00000276570.1|OTTHUMG00000180703.1|OTTHUMT00000452661.1|ENST00000586923|ENSG00000276570|3061|	412	+	2	63	0.031746031746031744	0.022842865977151874	false
ENST00000773496.1|ENSG00000273998.2|OTTHUMG00000186702.1|-|ENST00000773496|ENSG00000273998|1190|	1002	-	2	9	0.2222222222222222	0.0004801917934275059	false
ENST00000741842.1|ENSG00000222042.3|OTTHUMG00000078325.5|-|ENST00000741842|ENSG00000222042|2062|	281	-	2	36	0.05555555555555555	0.007866816226984662	false
ENST00000476405.1|ENSG00000093100.13|OTTHUMG00000150085.1|OTTHUMT00000316175.1|ENST00000476405|ENSG00000093100|4328|	1027	+	2	36	0.05555555555555555	0.007866816226984662	false
ENST00000480546.1|ENSG00000293162.1|-|OTTHUMT00000351483.1|ENST00000480546|ENSG00000293162|3350|	1564	+	0	53	0.0	1.0	false
ENST00000814735.1|ENSG00000306015.1|-|-|ENST00000814735|ENSG00000306015|526|	386	-	2	53	0.03773584905660377	0.016511678456781656	false
ENST00000841148.1|ENSG00000309441.1|-|-|ENST00000841148|ENSG00000309441|1186|	346	+	4	93	0.043010752688172046	0.00041405542202543763	true
ENST00000502083.2|ENSG00000245025.4|OTTHUMG00000163755.2|OTTHUMT00000375235.1|ENST00000502083|ENSG00000245025|1945|	1247	-	2	77	0.025974025974025976	0.0330893653745716	false
ENST00000824450.1|ENSG00000307192.1|-|-|ENST00000824450|ENSG00000307192|1545|	1542	+	1	52	0.019230769230769232	0.1746177846165349	false
ENST00000658000.1|ENSG00000204682.10|OTTHUMG00000017795.3|OTTHUMT00000047130.3|MIR1915HG-201|MIR1915HG|3799|	1772	+	1	56	0.017857142857142856	0.18671275496620662	false
ENST00000591501.3|ENSG00000267100.3|OTTHUMG00000180586.1|OTTHUMT00000452058.1|ILF3-DT-201|ILF3-DT|2021|	290	+	1	56	0.017857142857142856	0.18671275496620662	false
ENST00000601296.3|ENSG00000268858.3|OTTHUMG00000187033.1|OTTHUMT00000474290.1|ENST00000601296|ENSG00000268858|4012|	2333	+	1	61	0.01639344262295082	0.20158253350292238	false
ENST00000565181.1|ENSG00000261423.4|OTTHUMG00000173055.1|OTTHUMT00000421959.1|TMEM202-AS1-202|TMEM202-AS1|2325|	202	-	2	68	0.029411764705882353	0.026324972174430816	false
ENST00000592893.1|ENSG00000266978.2|OTTHUMG00000180401.1|OTTHUMT00000451205.1|LIMASI-202|LIMASI|918|	508	-	3	279	0.010752688172043012	0.08513940713796048	false
ENST00000686540.3|ENSG00000288873.3|-|-|ENST00000686540|ENSG00000288873|882|	164	+	1	31	0.03225806451612903	0.1081052215315764	false
ENST00000434147.1|ENSG00000224195.1|OTTHUMG00000018479.1|OTTHUMT00000048685.1|CAMK2G-AS1-201|CAMK2G-AS1|445|	172	-	1	48	0.020833333333333332	0.16234294140072303	false
ENST00000616163.1|ENSG00000176868.3|OTTHUMG00000186801.1|OTTHUMT00000473806.1|ENST00000616163|ENSG00000176868|2713|	1420	-	2	71	0.028169014084507043	0.028510456723345838	false
ENST00000565181.1|ENSG00000261423.4|OTTHUMG00000173055.1|OTTHUMT00000421959.1|TMEM202-AS1-202|TMEM202-AS1|2325|	659	-	2	33	0.06060606060606061	0.006641469066195947	false
ENST00000532280.1|ENSG00000293199.1|-|OTTHUMT00000395145.1|PTENP1-202|PTENP1|3996|	1585	+	1	64	0.015625	0.21037358171289647	false
ENST00000508096.1|ENSG00000249456.1|OTTHUMG00000019222.1|OTTHUMT00000050897.1|ENST00000508096|ENSG00000249456|555|	340	+	1	56	0.017857142857142856	0.18671275496620662	false
ENST00000591360.1|ENSG00000267257.1|OTTHUMG00000179968.1|OTTHUMT00000449126.1|ENST00000591360|ENSG00000267257|2553|	1121	-	0	40	0.0	1.0	false
ENST00000661767.1|ENSG00000259668.6|OTTHUMG00000172525.2|OTTHUMT00000526787.1|ENST00000661767|ENSG00000259668|3042|	876	-	3	45	0.06666666666666667	0.0006318026054353567	true
ENST00000563635.5|ENSG00000261553.5|OTTHUMG00000172802.1|OTTHUMT00000420532.1|ENST00000563635|ENSG00000261553|4128|	934	+	2	52	0.038461538461538464	0.015927101594440485	false
ENST00000716284.1|ENSG00000290835.2|-|-|ENST00000716284|ENSG00000290835|5841|	4358	+	1	71	0.014084507042253521	0.23051144432117318	false
